id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5846583,Downtown Condo With Amazing Views,30354134,Matt & Melissa,District 19,36.161944401547935,-86.7807396438081,Entire home/apt,250,2,6,2015-06-21,2.95,1,342
2186027,Downtown Nashville's Best! CM1,4962900,Jordan,District 19,36.161144097152174,-86.78062020310894,Entire home/apt,264,2,3,2015-03-30,0.22,38,365
1150709,Beautiful Downtown Condo on River,3115098,Chad,District 19,36.172966092790915,-86.78187300067029,Entire home/apt,169,1,190,2015-06-19,7.27,2,278
1130756,20min Walk/$5 Cab to Broadway Bars!,5735700,Michael,District 19,36.17026030313365,-86.79108270284738,Private room,80,1,210,2015-06-30,8.06,1,285
6374306,Luxury Downtown 2BDR-Gulch-#466!!,24241984,Patsy,District 19,36.15312149278978,-86.78237795515297,Entire home/apt,349,2,0,,,9,340
5326418,Downtown Condo w/ Stadium View!,15586733,Neal,District 19,36.171530743363974,-86.78347903374693,Entire home/apt,200,3,1,2015-06-29,1,6,69
2189370,"Country Music Capital,DOWNTOWN! CM2",4962900,Jordan,District 19,36.163100974688206,-86.77974482978554,Entire home/apt,294,2,7,2015-06-27,0.52,38,360
5834344,Right on Broadway!,7894194,Kate,District 19,36.14990491342408,-86.7969230082664,Entire home/apt,105,1,27,2015-06-29,9.88,3,250
5833617,Gorgeous 2BR in the heart of Downt.,19356150,Alexandra,District 19,36.16208900678006,-86.79057766605654,Entire home/apt,499,2,4,2015-05-15,1.79,9,337
5833687,3BR PENTHOUSE- DOWNTOWN! POOL & GYM,19356150,Alexandra,District 19,36.160766527673054,-86.78975528437866,Entire home/apt,699,2,1,2015-06-11,1,9,300
6384287,Riverfront Studio #2 (Sleeps 8),16246720,Sara And The Team,District 19,36.164012855648494,-86.77679668391862,Entire home/apt,400,1,1,2015-06-29,1,22,361
3747826,Downtown Hostel - Private Room #3,16246720,Sara And The Team,District 19,36.16568319793519,-86.77545010878173,Private room,128,1,2,2015-05-17,0.50,22,357
2203929,Nashville Getaway - Downtown!,319913,Amy & Paul,District 19,36.16493887504088,-86.7760385619353,Entire home/apt,399,3,5,2015-03-22,0.41,14,303
3740324,Downtown Hostel - MALE Bunk Bed #1,16246720,Sara And The Team,District 19,36.16414792695132,-86.77697243020638,Shared room,35,1,8,2015-05-12,1.04,22,352
5839130,Charming 2 bd/2b house Downtown,9205000,Julia,District 19,36.175241119873434,-86.78928158327592,Entire home/apt,200,1,10,2015-06-26,4.84,1,321
3240910,Music Row Condo: Amazing Location,16397035,Colby,District 19,36.15174414298833,-86.79133777147986,Entire home/apt,350,1,0,,,1,365
6602780,STUNNING BRAND NEW DOWNTOWN HOME!,1554315,Stephanie,District 19,36.149617357956174,-86.7858903910019,Entire home/apt,465,2,1,2015-06-15,1,9,319
6358000,Downtown Nashville. New Condo.,14520332,Aric,District 19,36.15791618270877,-86.76577179186671,Entire home/apt,150,3,2,2015-06-28,2,1,56
3740203,Downtown Hostel - Bunk Bed #4,16246720,Sara And The Team,District 19,36.16406032956487,-86.77686203413852,Shared room,35,1,29,2015-06-08,2.81,22,344
3752008,Downtown Hostel - MALE Bunk Bed #2,16246720,Sara And The Team,District 19,36.16548976081293,-86.77645138079697,Shared room,35,1,10,2015-07-01,0.94,22,352
6572133,Cozy Germantown Flat,34374200,Reese,District 19,36.17740156368255,-86.79229934669493,Entire home/apt,250,1,1,2015-06-14,1,1,32
3258026,Modern home near downtown ,15808221,Rachel,District 19,36.182211112551556,-86.79217038493104,Entire home/apt,660,1,13,2015-06-15,1.07,2,308
4324878,City meets Country in Nashville!,15536951,Jaque,District 13,36.122147867750584,-86.6268682984881,Private room,65,1,25,2015-06-15,3.26,1,333
4498568,Private & Convenient Studio ,17546518,Gretchen,District 13,36.131546860070145,-86.70276221632004,Private room,75,1,54,2015-06-23,6.75,1,251
6700201,Rustic Guest House With Creek,33388902,Lee,District 13,36.10983425766884,-86.70846812591239,Entire home/apt,69,2,2,2015-06-30,2,1,361
6262476,"Donelson- Convenient to Downtown,",32542112,Scotty,District 13,36.128216218452124,-86.63779297967369,Private room,100,1,0,,,1,42
5717222,"Big cozy house w/pool, near airport",29640416,Mark,District 13,36.141957382496166,-86.63609983441525,Entire home/apt,199,2,9,2015-06-15,3.03,1,268
1914357,Historic Log Home Bedroom East,8501512,Gerre,District 13,36.14309757764688,-86.63712859544738,Private room,72,2,22,2015-06-17,1.19,2,356
1605337,Historic Log Home Bedroom West,8501512,Gerre,District 13,36.14300797767238,-86.6385589983164,Private room,82,2,37,2015-06-17,1.74,2,363
6896900,"Beautiful, Convenient Room",36138728,Keyla,District 13,36.132948850593955,-86.69861860941822,Private room,90,1,0,,,1,365
731176,Queen bed near airport & city bus,2006424,Beth And Tom,District 29,36.09131941788033,-86.6503563612984,Private room,60,1,74,2015-07-02,2.53,1,25
5650054,"Clean, Cozy & Safe w/ Private Bath!",29280514,Twila,District 29,36.093839414899335,-86.63462724865396,Private room,54,1,26,2015-07-06,8.39,1,331
4614085,Quiet Artsy Townhouse Retreat,1766600,David,District 29,36.08615477371504,-86.63392530906285,Entire home/apt,299,2,10,2015-06-29,1.51,1,33
5903476,Queen Private Room w/ Private Bath,21027560,David,District 29,36.091354948225266,-86.64013133487796,Private room,59,1,21,2015-07-02,7.59,1,83
5021164,Private Bedroom Loft on The Hill,25907245,Mike,District 29,36.120117410351405,-86.63742874784403,Private room,95,1,8,2015-06-29,2.38,1,365
6926886,Beautiful Room/Private Full Bathroo,8478836,Helena,District 29,36.09017656012677,-86.6324018610931,Private room,50,3,0,,,1,333
6187522,chill house near airport,32094465,Stevie,District 29,36.09236744130647,-86.64062192790614,Private room,100,1,1,2015-06-28,1,2,349
997085,Entire 3 bedroom home in Nashville!,4906819,Bridget,District 29,36.09611315208063,-86.62729780017229,Entire home/apt,150,3,27,2015-06-29,1.01,1,0
6639455,4min-airport. Private room nd bath.,31664061,Felipe,District 29,36.095496357658185,-86.63764068370993,Private room,44,1,4,2015-07-07,4,1,344
4188602,Charming Room ,21730042,Marcella,District 29,36.08954231768694,-86.60715207239811,Private room,100,1,0,,,1,365
6853452,whole chill house near the airport,32094465,Stevie,District 29,36.09261310932063,-86.64088068194637,Entire home/apt,210,1,0,,,2,343
2202880,Guest Suite with Recording Studio,11238390,John,District 29,36.08659565861518,-86.63740956477247,Private room,99,1,0,,,1,365
6412970,Cozy room very close to downtown!,33448281,Elli,District 21,36.172208558639824,-86.8021845263371,Private room,55,1,6,2015-06-27,4.50,1,330
2761152,New Luxury Home SKYLINE Views,7824666,Michael,District 21,36.15149667801005,-86.82102126060394,Entire home/apt,829,2,14,2015-03-08,1.02,1,357
6405085,B&B In Brand New Home,33405530,Charlotte,District 21,36.17109588684549,-86.8093361544829,Private room,75,1,10,2015-06-30,8.82,3,346
2315267,Batavia Suites C,9543732,Barbara,District 21,36.16121438221543,-86.82584701674989,Entire home/apt,95,2,12,2015-03-02,0.74,3,315
747429,The Downtown Dwelling,2066370,Lisa,District 21,36.18276193922407,-86.80295870134614,Entire home/apt,595,2,26,2015-06-07,0.81,3,352
2313914,Batavia Suites B,9543732,Barbara,District 21,36.1611643701368,-86.8267605746089,Entire home/apt,95,2,1,2014-03-31,0.06,3,311
6562001,Ultra modern loft/Heart of downtown,33995961,Jenna,District 21,36.151953660296144,-86.8039158668932,Entire home/apt,289,2,6,2015-06-28,6,1,344
1448241,Vandy Condo - Clean & Comfortable,3375180,JoAnn,District 21,36.149471252180334,-86.80595437182605,Entire home/apt,110,4,48,2015-05-12,2.18,2,291
5861550,3BR/2BA Hip Cottage w/ Amazing Deck,4641823,Erica,District 21,36.150898326610665,-86.82232478958345,Entire home/apt,219,2,3,2015-04-13,1.06,16,318
5396205,Writer's Retreat~Charming Craftsman,27973098,Lacy,District 21,36.182434275201814,-86.8164642187917,Entire home/apt,163,2,7,2015-05-24,1.76,1,328
6543120,Modern Home with $1 Million View,12517907,Liz,District 21,36.1547526470974,-86.82282824523647,Entire home/apt,600,2,0,,,1,16
6404903,B&B In Brand New Home: 2 bedrooms,33405530,Charlotte,District 21,36.171597187698474,-86.80896304881986,Entire home/apt,130,1,0,,,3,345
5180029,2BR Charming Remodeled 1930s ,4641823,Erica,District 21,36.144474331015324,-86.81435257133782,Entire home/apt,149,2,2,2015-07-03,0.95,16,200
5964509,Breathtaking Views of Nashville,30962240,Kevin,District 21,36.1543028502518,-86.82468845162269,Entire home/apt,655,2,6,2015-06-29,2.31,1,345
3497028,5-Story Brownstone Near Vandy,17607388,Susannah,District 21,36.1459556538511,-86.81705334446261,Entire home/apt,849,2,2,2014-10-05,0.21,1,354
1823059,Batavia Suites A,9543732,Barbara,District 21,36.1609525429517,-86.8267717756637,Entire home/apt,95,2,11,2015-04-07,0.55,3,292
1840652,A Downtown Great GetAway!,2066370,Lisa,District 21,36.17642450301718,-86.80902089356054,Entire home/apt,495,2,30,2015-06-15,1.51,3,351
3486277,2 Bed 2 Bath a walk to Vanderbilt,17555060,Art,District 21,36.147095471336876,-86.8119567298176,Entire home/apt,175,2,8,2015-06-08,1.09,1,307
4256095,Best of Nashville!,7894194,Kate,District 21,36.149077122413765,-86.80579523394796,Entire home/apt,125,1,62,2015-06-28,6.91,3,317
3360587,18th Ave & Church St Condo #1,16246720,Sara And The Team,District 21,36.154509238377294,-86.79896448395498,Entire home/apt,150,1,24,2015-06-29,2.09,22,345
5719883,Luxury Entertainer Coach,18060040,Douglass,District 21,36.14962611171109,-86.80452164209667,Entire home/apt,1200,1,0,,,3,364
4039751,18th Ave & Church St Condo #3,16246720,Sara And The Team,District 21,36.15589332440867,-86.80017338067411,Entire home/apt,180,1,17,2015-06-27,1.83,22,343
6743089,Lg 1 Bdrm 1 Bth-1.6 M From Downtown,35306253,Brandon,District 21,36.15194211755011,-86.8041695186437,Entire home/apt,130,1,2,2015-06-29,2,1,14
6951797,Cozy home in Nashville sleeps FOUR,36453242,Brianna,District 21,36.178280484177435,-86.80622938713744,Entire home/apt,93,1,0,,,1,348
3078926,Perfect Weekend Retreat,15668918,Amanda,District 21,36.15366476345444,-86.81824065368323,Entire home/apt,198,3,33,2015-06-29,2.45,1,165
6956468,Downtown Condo,36168031,James,District 21,36.149311793227724,-86.80732677242918,Entire home/apt,175,1,0,,,1,7
5182446,Studio in Midtown/West End Area,16042822,Ashley,District 21,36.14990602329115,-86.8039250172045,Entire home/apt,129,1,1,2015-07-05,1,1,349
6543762,Centennial Park 5 Story w/ Roof Top,3815362,Jalayne,District 21,36.148100166734615,-86.81739962591804,Entire home/apt,1099,2,0,,,1,323
3095791,Convenient Private Room in Midtown,3298595,Heidi,District 21,36.155324928485896,-86.80040215144281,Private room,60,2,17,2015-06-19,1.28,2,365
3490328,1705 ,17577118,Jeannie,District 21,36.15570423667409,-86.7962770671289,Entire home/apt,128,2,24,2015-06-27,2.12,1,354
6147101,2BR 2BA Apt. at West End Village,31889259,Jordyn,District 21,36.14458409179335,-86.8174597288358,Entire home/apt,175,1,1,2015-04-26,0.39,1,64
6771646,THE AVANT-GARDE FLAT AT WEST END,35369719,Jerrod,District 21,36.14534950005428,-86.8180415360567,Entire home/apt,130,1,0,,,1,356
3511863,18th Ave & Church St Condo #2,16246720,Sara And The Team,District 21,36.155603911209866,-86.79873127074012,Entire home/apt,150,1,17,2015-06-22,1.70,22,360
5212320,"Downtown 3 bed, 5 bath house!",26964741,Jenny,District 21,36.143288413348955,-86.82225992618157,Entire home/apt,925,2,10,2015-06-21,2.52,1,353
5760558,"Convenient, Cozy and Ideal!",29802844,Kiley,District 21,36.15684231635168,-86.79818582888376,Entire home/apt,180,1,8,2015-07-06,2.89,1,360
6584689,Music City House of Fame Sleeps 16,1554315,Stephanie,District 21,36.158914467757356,-86.8272245078684,Entire home/apt,500,3,0,,,9,307
5429677,Conveniently located Condo,6473625,Shilo,District 21,36.14736336356381,-86.81843164030346,Entire home/apt,123,1,35,2015-06-24,8.61,1,3
1077098,Great One Bedroom Near Everything,5899579,Drew,District 21,36.13832889409639,-86.82098961707017,Entire home/apt,125,1,79,2015-06-20,2.96,2,355
5796169,"6 BR/3 BTH, 5 mins to downtown!",5407056,Erica,District 21,36.16394935947419,-86.8122698179063,Entire home/apt,309,1,7,2015-06-22,3.62,2,301
4461321,West End/Vanderbilt Condo - Parking,23148157,Todd And Jessica,District 21,36.14340338727111,-86.81780475191343,Entire home/apt,200,2,19,2015-06-21,2.45,1,351
5805498,Apartment in Central Nashville,6742103,Kelsey,District 21,36.14049965558552,-86.8207979591731,Entire home/apt,200,1,0,,,2,363
6313730,Centennial Park Private Bed & Bath,32600924,Shannon,District 21,36.14594746370039,-86.82211272835418,Private room,75,1,7,2015-06-29,5.68,1,345
6314432,Cozy shotgun near everything.,7672240,Jonathan,District 21,36.17784194015691,-86.80579354139195,Private room,50,1,23,2015-06-29,13.80,1,318
6334013,Private Room -2 miles to downtown,5407056,Erica,District 21,36.16299729140972,-86.81160573466784,Private room,50,1,1,2015-05-23,0.75,2,4
3498020,Convenient Room in Midtown by Vandy,3298595,Heidi,District 21,36.156145396808554,-86.80048470956531,Private room,70,2,0,,,2,349
5786257,Studio apartment downtown/midtown!,30020391,Kayla,District 21,36.15145151951858,-86.8045590926067,Entire home/apt,150,1,11,2015-06-29,3.44,1,185
2666769,Cottage at West End/Vandy/Hillsboro,9551442,Debra,District 21,36.14594361397849,-86.81891740768175,Entire home/apt,129,1,59,2015-06-25,5.84,3,277
4251813,Guest Bedroom - Vanderbilt/West End,22064006,Art,District 21,36.14612883955069,-86.8156779333345,Private room,99,1,2,2014-11-14,0.26,1,0
2166215,The Great Escape,1601928,Bradley,District 21,36.16398319226359,-86.83203882693817,Private room,129,1,7,2014-08-21,0.54,1,353
3458371,Down home in Music City,17429731,Dan,District 21,36.182766514331526,-86.80161788707926,Private room,35,1,55,2015-05-26,8.55,1,138
6363115,Uptown - Downtown Nashville,319913,Amy & Paul,District 21,36.14864360307773,-86.81788848818972,Entire home/apt,388,3,1,2015-06-09,1,14,340
5837255,Room in the heart of Nashville!,6742103,Kelsey,District 21,36.14103818761794,-86.82066044147587,Private room,75,1,6,2015-06-03,2.07,2,356
6405055,A B&B In A Brand New Home,33405530,Charlotte,District 21,36.16937675274547,-86.80800416014719,Private room,75,1,3,2015-06-15,3,3,354
5980017,Room + Bath (females/couples only),31044449,Katy & Gavin,District 2,36.20951560215228,-86.78589181430632,Private room,65,2,3,2015-06-15,1.14,1,44
6558374,CMA heaven - Nashville Modern Home,33906696,Lindsey,District 2,36.19519629782859,-86.7811050902526,Entire home/apt,500,4,0,,,1,16
647560,Backyard like a nature reserve,114173,Moses,District 8,36.26071834676832,-86.72339512923129,Entire home/apt,140,3,7,2013-10-08,0.21,1,365
4359769,Charming East Nashville Cottage,22631729,Peter,District 8,36.2076747173586,-86.73900489322969,Entire home/apt,111,1,19,2015-06-20,2.54,1,353
6475903,The Hippie Room at Joyce Lane Farms,15578985,Joyce Lane Farms,District 8,36.23551093384652,-86.73470558844627,Private room,60,1,3,2015-06-23,2.14,4,269
2806811,Cozy Songwriter Haven nr Nashville,14357082,Camille,District 8,36.263434469265796,-86.74875752936985,Entire home/apt,105,1,19,2015-06-30,1.41,1,318
7002653,The BriarPatch Bungalow,36708047,Julie,District 8,36.22199131129075,-86.7285804887348,Private room,55,1,0,,,1,69
1773873,furnished Room,9316058,Jamie,District 8,36.25421924205212,-86.75179182559674,Private room,55,1,16,2015-06-19,0.87,1,365
6506269,NEW Listing in East Nashville!,34012010,Vanessa,District 8,36.2243478275816,-86.75896863153415,Entire home/apt,75,3,3,2015-06-29,3,1,345
4444550,Charming & Cozy Private Bedroom,17196682,Charli,District 8,36.22024939564938,-86.74175951204403,Private room,57,1,36,2015-06-23,4.48,1,335
6050316,There's No Place Like Home!!,27403680,Faye,District 8,36.229281824113855,-86.72656143865954,Entire home/apt,110,2,5,2015-07-03,3.49,1,360
6655769,Bon Iverson Home on the Eastside,34836262,Aaron,District 8,36.20733727966875,-86.73709538511274,Private room,69,1,3,2015-06-21,2.73,1,10
4887900,Nice size private room with extras,25147688,Erle,District 8,36.272263435186794,-86.73030432435654,Private room,75,1,8,2015-06-16,2.02,1,360
3060679,Joyce Lane Farms (East Nashville),15578985,Joyce Lane Farms,District 8,36.2343974374834,-86.73483868346817,Entire home/apt,185,2,1,2015-06-21,1,4,250
4116248,East Nashville Cottage PVT Room ,2860398,Keri,District 8,36.22764532274075,-86.726544678939,Private room,40,1,12,2015-05-26,1.93,3,365
6476715,The Boho Room at Joyce Lane Farms,15578985,Joyce Lane Farms,District 8,36.23590847578273,-86.73413218814741,Private room,60,1,3,2015-06-16,2.31,4,267
6425699,Charming Room at Joyce Lane Farms,15578985,Joyce Lane Farms,District 8,36.235830166430645,-86.73262371565667,Private room,60,1,3,2015-06-28,2.20,4,268
4098893,Cottage House in East Nashville,2860398,Keri,District 8,36.22766288369543,-86.72675277909504,Private room,40,1,12,2015-06-13,1.33,3,88
4568252,Country Home - Guest Bedroom 1,23681087,Nancy,District 8,36.26192344073018,-86.74443610632488,Private room,55,1,4,2015-07-05,1.90,2,342
4438487,Nashville Tiny House!,17944956,Jennifer & Adam,District 8,36.22923104434438,-86.73211629226738,Entire home/apt,119,2,19,2015-06-21,5.23,1,154
4943726,Easy Access to Everything Nashville,14638825,"Jeff, Kim, Mike And Suzanne",District 8,36.258725577001364,-86.73236922411853,Entire home/apt,65,2,26,2015-06-30,5.27,1,317
6645018,15 mins from CMA festival,15029058,Andrea,District 8,36.23522159090495,-86.72884479752499,Entire home/apt,600,3,0,,,1,12
6513060,Music City Home,4833894,Fene,District 8,36.2246822064419,-86.74526766961735,Entire home/apt,95,2,1,2015-06-16,1,1,318
1308047,Bright Sunny and Clean Apartment,5111513,Jamie J.,District 8,36.26468295993826,-86.72267014756301,Entire home/apt,40,14,0,,,1,365
5432347,Cozy 2bd/1ba home in East Nashville,374809,Emily,District 8,36.212549473976985,-86.7611469593573,Entire home/apt,125,1,4,2015-06-28,2.86,1,351
4802647,2BR Vintage 1930s Brick Cottage,4641823,Erica,District 8,36.213844182325,-86.73265124884111,Entire home/apt,94,2,1,2015-03-09,0.26,16,305
3946307,Convenient East Nashville Retreat,1187056,Jacob And Bonnie,District 8,36.22058507574663,-86.74223756099262,Entire home/apt,139,3,15,2015-06-19,1.60,4,325
366339,Unique Artist's Home East Nashville,1511167,Emily,District 8,36.22632774427219,-86.7352801793286,Entire home/apt,175,1,18,2015-06-15,0.46,1,341
4052394,Artist's apt overlooking vast green,20987767,Clarissa,District 8,36.22671366651004,-86.74221626066665,Shared room,35,1,0,,,1,282
4568568,Brick country home w/ big yard,23681087,Nancy,District 8,36.26177528451095,-86.74251293743436,Entire home/apt,160,1,7,2015-06-24,1.76,2,343
3928373,Cozy room in East Nashville Cottage,2860398,Keri,District 8,36.22770382042951,-86.72740410371945,Private room,40,1,33,2015-06-14,3.40,3,361
25608,MUSIC CITY USA,106976,Luis,District 8,36.22945593745621,-86.72575486957231,Entire home/apt,110,2,85,2015-06-28,1.38,2,357
2304929,1940's blend called Ladybug Girl,11772289,Ladybug Girl,District 8,36.20883685730668,-86.73898080899932,Entire home/apt,65,1,38,2015-06-29,2.57,1,304
5685766,Grandmas 1BR Cozy Country Living,26603804,Linda,District 8,36.23019355658586,-86.75577964565353,Private room,65,1,3,2015-05-26,1.13,1,361
6862248,1970's Vintage Airstream trailer,3937264,Robert,District 8,36.21758049650736,-86.76285873339016,Entire home/apt,119,1,2,2015-06-29,2,1,362
5859644,3BR/2BA Newly Renovated House,4641823,Erica,District 8,36.213433353075786,-86.73341104079597,Entire home/apt,169,2,3,2015-06-17,1.10,16,324
6385019,KenJi Retreat,33282210,Ken And Jimmie,District 8,36.24792004199072,-86.72987564013768,Entire home/apt,99,1,2,2015-06-28,2,1,338
5898144,Comfy Spacious Nashville Home,12911751,Milam,District 31,36.01838621843526,-86.70803430035018,Entire home/apt,249,3,0,,,1,338
